image_id,mask_id,class_name
961019,961019_00001,Lung
962426,962426_00000,Lung
962426,962426_00001,Lung
962294,962294_00000,Lung
962294,962294_00001,Lung
960317,960317_00000,Lung
960317,960317_00001,Lung
965121,965121_00000,Lung
965121,965121_00001,Lung
960924,960924_00000,Lung
960924,960924_00001,Lung
960797,960797_00000,Lung
960797,960797_00001,Lung
962915,962915_00000,Lung
962915,962915_00001,Lung
960265,960265_00000,Lung
960265,960265_00001,Lung
1676666,1676666_00000,Lung
1676666,1676666_00001,Lung
965091,965091_00000,Lung
965091,965091_00001,Lung
961132,961132_00000,Lung
961132,961132_00001,Lung
961040,961040_00000,Lung
961040,961040_00001,Lung
963812,963812_00000,Lung
963812,963812_00001,Lung
960307,960307_00000,Lung
960307,960307_00001,Lung
960415,960415_00000,Lung
960415,960415_00001,Lung
964304,964304_00000,Lung
964304,964304_00001,Lung
963698,963698_00000,Lung
963698,963698_00001,Lung
961775,961775_00000,Lung
961775,961775_00001,Lung
1676310,1676310_00000,Lung
1676310,1676310_00001,Lung
964540,964540_00000,Lung
964540,964540_00001,Lung
963803,963803_00000,Lung
963803,963803_00001,Lung
964448,964448_00000,Lung
964448,964448_00001,Lung
962069,962069_00000,Lung
962069,962069_00001,Lung
962054,962054_00000,Lung
962054,962054_00001,Lung
965362,965362_00000,Lung
965362,965362_00001,Lung
961042,961042_00000,Lung
961042,961042_00001,Lung
962214,962214_00000,Lung
962214,962214_00001,Lung
965911,965911_00000,Lung
965911,965911_00001,Lung
961149,961149_00000,Lung
961149,961149_00001,Lung
961754,961754_00000,Lung
961754,961754_00001,Lung
963380,963380_00000,Lung
963380,963380_00001,Lung
962244,962244_00000,Lung
962244,962244_00001,Lung
962749,962749_00000,Lung
962749,962749_00001,Lung
963640,963640_00000,Lung
963640,963640_00001,Lung
964063,964063_00000,Lung
964063,964063_00001,Lung
964500,964500_00000,Lung
964500,964500_00001,Lung
965224,965224_00000,Lung
965224,965224_00001,Lung
964834,964834_00000,Lung
964834,964834_00001,Lung
961713,961713_00000,Lung
961713,961713_00001,Lung
959927,959927_00000,Lung
959927,959927_00001,Lung
963052,963052_00000,Lung
963052,963052_00001,Lung
960425,960425_00000,Lung
960425,960425_00001,Lung
962284,962284_00000,Lung
962284,962284_00001,Lung
963114,963114_00000,Lung
963114,963114_00001,Lung
963692,963692_00000,Lung
963692,963692_00001,Lung
1676660,1676660_00000,Lung
1676660,1676660_00001,Lung
965611,965611_00000,Lung
965611,965611_00001,Lung
962728,962728_00000,Lung
962728,962728_00001,Lung
1676419,1676419_00000,Lung
1676419,1676419_00001,Lung
1676384,1676384_00000,Lung
1676384,1676384_00001,Lung
964371,964371_00000,Lung
964371,964371_00001,Lung
963059,963059_00000,Lung
963059,963059_00001,Lung
1676302,1676302_00000,Lung
1676302,1676302_00001,Lung
964361,964361_00000,Lung
964361,964361_00001,Lung
963517,963517_00000,Lung
963517,963517_00001,Lung
964376,964376_00000,Lung
964376,964376_00001,Lung
1676753,1676753_00000,Lung
1676753,1676753_00001,Lung
1676277,1676277_00000,Lung
1676277,1676277_00001,Lung
1676277,1676277_00002,Ignore
1676277,1676277_00003,Ignore
960026,960026_00000,Lung
960026,960026_00001,Lung
962843,962843_00000,Lung
962843,962843_00001,Lung
960002,960002_00000,Lung
960002,960002_00001,Lung
964160,964160_00000,Lung
964160,964160_00001,Lung
960697,960697_00000,Lung
960697,960697_00001,Lung
960696,960696_00000,Lung
960696,960696_00001,Lung
1676282,1676282_00000,Lung
1676282,1676282_00001,Lung
962760,962760_00000,Lung
962760,962760_00001,Lung
960844,960844_00000,Lung
960844,960844_00001,Lung
1676726,1676726_00000,Lung
1676726,1676726_00001,Lung
1676629,1676629_00000,Lung
1676629,1676629_00001,Lung
960682,960682_00000,Lung
960682,960682_00001,Lung
964317,964317_00000,Lung
964317,964317_00001,Lung
965361,965361_00000,Lung
965361,965361_00001,Lung
960290,960290_00000,Lung
960290,960290_00001,Lung
964735,964735_00000,Lung
964735,964735_00001,Lung
960629,960629_00000,Lung
960629,960629_00001,Lung
964927,964927_00000,Lung
964927,964927_00001,Lung
1676512,1676512_00000,Lung
1676512,1676512_00001,Lung
960384,960384_00000,Lung
960384,960384_00001,Lung
961780,961780_00000,Lung
961780,961780_00001,Lung
963454,963454_00000,Lung
963454,963454_00001,Lung
963744,963744_00000,Lung
963744,963744_00001,Lung
960655,960655_00000,Lung
960655,960655_00001,Lung
960129,960129_00000,Lung
960129,960129_00001,Lung
963321,963321_00000,Lung
963321,963321_00001,Lung
964442,964442_00000,Lung
964442,964442_00001,Lung
965442,965442_00000,Lung
965442,965442_00001,Lung
961005,961005_00000,Lung
961005,961005_00001,Lung
960446,960446_00000,Lung
960446,960446_00001,Lung
960070,960070_00000,Lung
960070,960070_00001,Lung
963571,963571_00000,Lung
963571,963571_00001,Lung
963074,963074_00000,Lung
963074,963074_00001,Lung
962773,962773_00000,Lung
962773,962773_00001,Lung
961661,961661_00000,Lung
961661,961661_00001,Lung
1676837,1676837_00000,Lung
1676837,1676837_00001,Lung
965235,965235_00000,Lung
965235,965235_00001,Lung
960353,960353_00000,Lung
960353,960353_00001,Lung
961607,961607_00000,Lung
961607,961607_00001,Lung
961857,961857_00000,Lung
961857,961857_00001,Lung
960195,960195_00000,Lung
960195,960195_00001,Lung
962369,962369_00000,Lung
962369,962369_00001,Lung
963107,963107_00000,Lung
963107,963107_00001,Lung
962588,962588_00000,Lung
962588,962588_00001,Lung
1676262,1676262_00000,Lung
1676262,1676262_00001,Lung
965922,965922_00000,Lung
965922,965922_00001,Lung
1676212,1676212_00000,Lung
1676212,1676212_00001,Lung
965586,965586_00000,Lung
965586,965586_00001,Lung
964627,964627_00000,Lung
964627,964627_00001,Lung
964081,964081_00000,Lung
964081,964081_00001,Lung
963610,963610_00000,Lung
963610,963610_00001,Lung
962692,962692_00000,Lung
962692,962692_00001,Lung
963997,963997_00000,Lung
963997,963997_00001,Lung
964720,964720_00000,Lung
964720,964720_00001,Lung
963770,963770_00000,Lung
963770,963770_00001,Lung
964983,964983_00000,Lung
964983,964983_00001,Lung
961794,961794_00000,Lung
961794,961794_00001,Lung
961911,961911_00000,Lung
961911,961911_00001,Lung
962568,962568_00000,Lung
962568,962568_00001,Lung
965648,965648_00000,Lung
965648,965648_00001,Lung
959978,959978_00000,Lung
959978,959978_00001,Lung
961975,961975_00000,Lung
961975,961975_00001,Lung
965032,965032_00000,Lung
965032,965032_00001,Lung
964553,964553_00000,Lung
964553,964553_00001,Lung
963515,963515_00000,Lung
963515,963515_00001,Lung
965237,965237_00000,Lung
965237,965237_00001,Lung
1676676,1676676_00000,Lung
1676676,1676676_00001,Lung
961937,961937_00000,Lung
961937,961937_00001,Lung
961997,961997_00000,Lung
961997,961997_00001,Lung
963968,963968_00000,Lung
963968,963968_00001,Lung
963215,963215_00000,Lung
963215,963215_00001,Lung
960262,960262_00000,Lung
960262,960262_00001,Lung
965761,965761_00000,Lung
965761,965761_00001,Lung
961838,961838_00000,Lung
961838,961838_00001,Lung
1676301,1676301_00000,Lung
1676301,1676301_00001,Lung
1676450,1676450_00000,Lung
1676450,1676450_00001,Lung
960735,960735_00000,Lung
960735,960735_00001,Lung
1676398,1676398_00000,Lung
1676398,1676398_00001,Lung
962836,962836_00000,Lung
962836,962836_00001,Lung
961976,961976_00000,Lung
961976,961976_00001,Lung
964289,964289_00000,Lung
964289,964289_00001,Lung
963949,963949_00000,Lung
963949,963949_00001,Lung
963995,963995_00000,Lung
963995,963995_00001,Lung
962339,962339_00000,Lung
962339,962339_00001,Lung
960074,960074_00000,Lung
960074,960074_00001,Lung
961552,961552_00000,Lung
961552,961552_00001,Lung
961991,961991_00000,Lung
961991,961991_00001,Lung
960170,960170_00000,Lung
960170,960170_00001,Lung
960424,960424_00000,Lung
960424,960424_00001,Lung
962627,962627_00000,Lung
962627,962627_00001,Lung
960243,960243_00000,Lung
960243,960243_00001,Lung
964426,964426_00000,Lung
964426,964426_00001,Lung
964710,964710_00000,Lung
964710,964710_00001,Lung
963852,963852_00000,Lung
963852,963852_00001,Lung
965821,965821_00000,Lung
965821,965821_00001,Lung
960284,960284_00000,Lung
960284,960284_00001,Lung
960505,960505_00000,Lung
960505,960505_00001,Lung
965594,965594_00000,Lung
965594,965594_00001,Lung
961776,961776_00000,Lung
961776,961776_00001,Lung
963668,963668_00000,Lung
963668,963668_00001,Lung
1676757,1676757_00000,Lung
1676757,1676757_00001,Lung
1676379,1676379_00000,Lung
1676379,1676379_00001,Lung
965084,965084_00000,Lung
965084,965084_00001,Lung
959898,959898_00000,Lung
959898,959898_00001,Lung
960908,960908_00000,Lung
960908,960908_00001,Lung
963171,963171_00000,Lung
963171,963171_00001,Lung
962502,962502_00000,Lung
962502,962502_00001,Lung
961804,961804_00000,Lung
961804,961804_00001,Lung
965482,965482_00000,Lung
965482,965482_00001,Lung
961038,961038_00000,Lung
961038,961038_00001,Lung
960985,960985_00000,Lung
960985,960985_00001,Lung
964236,964236_00000,Lung
964236,964236_00001,Lung
1676794,1676794_00000,Lung
1676794,1676794_00001,Lung
961531,961531_00000,Lung
961531,961531_00001,Lung
960851,960851_00000,Lung
960851,960851_00001,Lung
961445,961445_00000,Lung
961445,961445_00001,Lung
963290,963290_00000,Lung
963290,963290_00001,Lung
961633,961633_00000,Lung
961633,961633_00001,Lung
960510,960510_00000,Lung
960510,960510_00001,Lung
964087,964087_00000,Lung
964087,964087_00001,Lung
961801,961801_00000,Lung
961801,961801_00001,Lung
960404,960404_00000,Lung
960404,960404_00001,Lung
964020,964020_00000,Lung
964020,964020_00001,Lung
964118,964118_00000,Lung
964118,964118_00001,Lung
963529,963529_00000,Lung
963529,963529_00001,Lung
962006,962006_00000,Lung
962006,962006_00001,Lung
962305,962305_00000,Lung
962305,962305_00001,Lung
965719,965719_00000,Lung
965719,965719_00001,Lung
963543,963543_00000,Lung
963543,963543_00001,Lung
961650,961650_00000,Lung
961650,961650_00001,Lung
965220,965220_00000,Lung
965220,965220_00001,Lung
1676758,1676758_00000,Lung
1676758,1676758_00001,Lung
962423,962423_00000,Lung
962423,962423_00001,Lung
964399,964399_00000,Lung
964399,964399_00001,Lung
964700,964700_00000,Lung
964700,964700_00001,Lung
1676536,1676536_00000,Lung
1676536,1676536_00001,Lung
960380,960380_00000,Lung
960380,960380_00001,Lung
961570,961570_00000,Lung
961570,961570_00001,Lung
961517,961517_00000,Lung
961517,961517_00001,Lung
965577,965577_00000,Lung
965577,965577_00001,Lung
960242,960242_00000,Lung
960242,960242_00001,Lung
962332,962332_00000,Lung
962332,962332_00001,Lung
964430,964430_00000,Lung
964430,964430_00001,Lung
960529,960529_00000,Lung
960529,960529_00001,Lung
965915,965915_00000,Lung
965915,965915_00001,Lung
963053,963053_00000,Lung
963053,963053_00001,Lung
1676545,1676545_00000,Lung
1676545,1676545_00001,Lung
1676545,1676545_00002,Ignore
963164,963164_00000,Lung
963164,963164_00001,Lung
962120,962120_00000,Lung
962120,962120_00001,Lung
960798,960798_00000,Lung
960798,960798_00001,Lung
960069,960069_00000,Lung
960069,960069_00001,Lung
963136,963136_00000,Lung
963136,963136_00001,Lung
965766,965766_00000,Lung
965766,965766_00001,Lung
960643,960643_00000,Lung
960643,960643_00001,Lung
965619,965619_00000,Lung
965619,965619_00001,Lung
962224,962224_00000,Lung
962224,962224_00001,Lung
961781,961781_00000,Lung
961781,961781_00001,Lung
964218,964218_00000,Lung
964218,964218_00001,Lung
961851,961851_00000,Lung
961851,961851_00001,Lung
963659,963659_00000,Lung
963659,963659_00001,Lung
960775,960775_00000,Lung
960775,960775_00001,Lung
1676195,1676195_00000,Lung
1676195,1676195_00001,Lung
960053,960053_00000,Lung
960053,960053_00001,Lung
960285,960285_00000,Lung
960285,960285_00001,Lung
964674,964674_00000,Lung
964674,964674_00001,Lung
964679,964679_00000,Lung
964679,964679_00001,Lung
965015,965015_00000,Lung
965015,965015_00001,Lung
961507,961507_00000,Lung
961507,961507_00001,Lung
964262,964262_00000,Lung
964262,964262_00001,Lung
1676369,1676369_00000,Lung
1676369,1676369_00001,Lung
964847,964847_00000,Lung
964847,964847_00001,Lung
962117,962117_00000,Lung
962117,962117_00001,Lung
961972,961972_00000,Lung
961972,961972_00001,Lung
963231,963231_00000,Lung
963231,963231_00001,Lung
965679,965679_00000,Lung
965679,965679_00001,Lung
959883,959883_00000,Lung
959883,959883_00001,Lung
1676268,1676268_00000,Lung
1676268,1676268_00001,Lung
962656,962656_00000,Lung
962656,962656_00001,Lung
964958,964958_00000,Lung
964958,964958_00001,Lung
962438,962438_00000,Lung
962438,962438_00001,Lung
963208,963208_00000,Lung
963208,963208_00001,Lung
965824,965824_00000,Lung
965824,965824_00001,Lung
959972,959972_00000,Lung
959972,959972_00001,Lung
962619,962619_00000,Lung
962619,962619_00001,Lung
964955,964955_00000,Lung
964955,964955_00001,Lung
964878,964878_00000,Lung
964878,964878_00001,Lung
961945,961945_00000,Lung
961945,961945_00001,Lung
962376,962376_00000,Lung
962376,962376_00001,Lung
962978,962978_00000,Lung
962978,962978_00001,Lung
960582,960582_00000,Lung
960582,960582_00001,Lung
959900,959900_00000,Lung
959900,959900_00001,Lung
1676233,1676233_00000,Lung
1676233,1676233_00001,Lung
963277,963277_00000,Lung
963277,963277_00001,Lung
960073,960073_00000,Lung
960073,960073_00001,Lung
965456,965456_00000,Lung
965456,965456_00001,Lung
963925,963925_00000,Lung
963925,963925_00001,Lung
961988,961988_00000,Lung
961988,961988_00001,Lung
962319,962319_00000,Lung
962319,962319_00001,Lung
965448,965448_00000,Lung
965448,965448_00001,Lung
963093,963093_00000,Lung
963093,963093_00001,Lung
962649,962649_00000,Lung
962649,962649_00001,Lung
960528,960528_00000,Lung
960528,960528_00001,Lung
963588,963588_00000,Lung
963588,963588_00001,Lung
963150,963150_00000,Lung
963150,963150_00001,Lung
960687,960687_00000,Lung
960687,960687_00001,Lung
959969,959969_00000,Lung
959969,959969_00001,Lung
965381,965381_00000,Lung
965381,965381_00001,Lung
964675,964675_00000,Lung
964675,964675_00001,Lung
961598,961598_00000,Lung
961598,961598_00001,Lung
964226,964226_00000,Lung
964226,964226_00001,Lung
959858,959858_00000,Lung
959858,959858_00001,Lung
960192,960192_00000,Lung
960192,960192_00001,Lung
964970,964970_00000,Lung
964970,964970_00001,Lung
965345,965345_00000,Lung
965345,965345_00001,Lung
962273,962273_00000,Lung
962273,962273_00001,Lung
964733,964733_00000,Lung
964733,964733_00001,Lung
963615,963615_00000,Lung
963615,963615_00001,Lung
962919,962919_00000,Lung
962919,962919_00001,Lung
961696,961696_00000,Lung
961696,961696_00001,Lung
963716,963716_00000,Lung
963716,963716_00001,Lung
964555,964555_00000,Lung
964555,964555_00001,Lung
963505,963505_00000,Lung
963505,963505_00001,Lung
1676759,1676759_00000,Lung
1676759,1676759_00001,Lung
963942,963942_00000,Lung
963942,963942_00001,Lung
961530,961530_00000,Lung
961530,961530_00001,Lung
961060,961060_00000,Lung
961060,961060_00001,Lung
965588,965588_00000,Lung
965588,965588_00001,Lung
961673,961673_00000,Lung
961673,961673_00001,Lung
965936,965936_00000,Lung
965936,965936_00001,Lung
963398,963398_00000,Lung
963398,963398_00001,Lung
963250,963250_00000,Lung
963250,963250_00001,Lung
961490,961490_00000,Lung
961490,961490_00001,Lung
964511,964511_00000,Lung
964511,964511_00001,Lung
962602,962602_00000,Lung
962602,962602_00001,Lung
962087,962087_00000,Lung
962087,962087_00001,Lung
1676216,1676216_00000,Lung
1676216,1676216_00001,Lung
1676818,1676818_00000,Lung
1676818,1676818_00001,Lung
962533,962533_00000,Lung
962533,962533_00001,Lung
1676597,1676597_00000,Lung
1676597,1676597_00001,Lung
962259,962259_00000,Lung
962259,962259_00001,Lung
964197,964197_00000,Lung
964197,964197_00001,Lung
962980,962980_00000,Lung
962980,962980_00001,Lung
960337,960337_00000,Lung
960337,960337_00001,Lung
964909,964909_00000,Lung
964909,964909_00001,Lung
962942,962942_00000,Lung
962942,962942_00001,Lung
965489,965489_00000,Lung
965489,965489_00001,Lung
963646,963646_00000,Lung
963646,963646_00001,Lung
1676390,1676390_00000,Lung
1676390,1676390_00001,Lung
963165,963165_00000,Lung
963165,963165_00001,Lung
965141,965141_00000,Lung
965141,965141_00001,Lung
964335,964335_00000,Lung
964335,964335_00001,Lung
965097,965097_00000,Lung
965097,965097_00001,Lung
1676270,1676270_00000,Lung
1676270,1676270_00001,Lung
962579,962579_00000,Lung
962579,962579_00001,Lung
960915,960915_00000,Lung
960915,960915_00001,Lung
1676335,1676335_00000,Lung
1676335,1676335_00001,Lung
964502,964502_00000,Lung
964502,964502_00001,Lung
963116,963116_00000,Lung
963116,963116_00001,Lung
960280,960280_00000,Lung
960280,960280_00001,Lung
960320,960320_00000,Lung
960320,960320_00001,Lung
961664,961664_00000,Lung
961664,961664_00001,Lung
960875,960875_00000,Lung
960875,960875_00001,Lung
960402,960402_00000,Lung
960402,960402_00001,Lung
961847,961847_00000,Lung
961847,961847_00001,Lung
962791,962791_00000,Lung
962791,962791_00001,Lung
961034,961034_00000,Lung
961034,961034_00001,Lung
960679,960679_00000,Lung
960679,960679_00001,Lung
962254,962254_00000,Lung
962254,962254_00001,Lung
961718,961718_00000,Lung
961718,961718_00001,Lung
959854,959854_00000,Lung
959854,959854_00001,Lung
960003,960003_00000,Lung
960003,960003_00001,Lung
960352,960352_00000,Lung
960352,960352_00001,Lung
963185,963185_00000,Lung
963185,963185_00001,Lung
962750,962750_00000,Lung
962750,962750_00001,Lung
961594,961594_00000,Lung
961594,961594_00001,Lung
965601,965601_00000,Lung
965601,965601_00001,Lung
965686,965686_00000,Lung
965686,965686_00001,Lung
963159,963159_00000,Lung
963159,963159_00001,Lung
963345,963345_00000,Lung
963345,963345_00001,Lung
963806,963806_00000,Lung
963806,963806_00001,Lung
961456,961456_00000,Lung
961456,961456_00001,Lung
962323,962323_00000,Lung
962323,962323_00001,Lung
961748,961748_00000,Lung
961748,961748_00001,Lung
960792,960792_00000,Lung
960792,960792_00001,Lung
965027,965027_00000,Lung
965027,965027_00001,Lung
962470,962470_00000,Lung
962470,962470_00001,Lung
961111,961111_00000,Lung
961111,961111_00001,Lung
960994,960994_00000,Lung
960994,960994_00001,Lung
962667,962667_00000,Lung
962667,962667_00001,Lung
965126,965126_00000,Lung
965126,965126_00001,Lung
960945,960945_00000,Lung
960945,960945_00001,Lung
965883,965883_00000,Lung
965883,965883_00001,Lung
963750,963750_00000,Lung
963750,963750_00001,Lung
963200,963200_00000,Lung
963200,963200_00001,Lung
963748,963748_00000,Lung
963748,963748_00001,Lung
962609,962609_00000,Lung
962609,962609_00001,Lung
963195,963195_00000,Lung
963195,963195_00001,Lung
960252,960252_00000,Lung
960252,960252_00001,Lung
965085,965085_00000,Lung
965085,965085_00001,Lung
1676287,1676287_00000,Lung
1676287,1676287_00001,Lung
965767,965767_00000,Lung
965767,965767_00001,Lung
965668,965668_00000,Lung
965668,965668_00001,Lung
962357,962357_00000,Lung
962357,962357_00001,Lung
